purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region,inventory_index,year,month,day_of_week,is_weekend,season
108060,CUST1259,2024-05-23,89.84,Electronics,1,New,0,Central,253.22,2024,5,Thursday,0,Spring
108061,CUST2688,2024-03-01,140.62,Clothing,8,High Value,0,East,172.47,2024,3,Friday,0,Spring
108062,CUST1860,2023-10-24,87.34,Home,7,High Value,0,East,150.19,2023,10,Tuesday,0,Fall
108063,CUST0556,2022-10-16,75.65,Home,8,High Value,0,East,101.68,2022,10,Sunday,1,Fall
108064,CUST1678,2023-01-24,136.46,Electronics,2,Occasional,0,East,124.01,2023,1,Tuesday,0,Winter
108065,CUST1052,2023-04-25,123.67,Electronics,5,High Value,0,South,91.98,2023,4,Tuesday,0,Spring
108066,CUST1339,2022-06-15,116.38,Clothing,2,Occasional,0,North,136.99,2022,6,Wednesday,0,Summer
108067,CUST1286,2024-08-19,113.98,Clothing,3,High Value,0,East,162.11,2024,8,Monday,0,Summer
108068,CUST0657,2022-05-09,45.25,Home,4,High Value,0,South,199.05,2022,5,Monday,0,Spring
108069,CUST2170,2023-03-21,99.97,Sports,8,High Value,0,West,124.5,2023,3,Tuesday,0,Spring
108070,CUST1055,2022-10-02,512.79,Home,4,High Value,1,North,85.54,2022,10,Sunday,1,Fall
108071,CUST1964,2022-05-24,16.02,Electronics,3,High Value,0,Central,91.89,2022,5,Tuesday,0,Spring
108072,CUST0064,2024-04-28,26.95,Sports,2,Occasional,0,North,195.43,2024,4,Sunday,1,Spring
108073,CUST0832,2023-11-13,69.91,Sports,1,New,0,North,123.1,2023,11,Monday,0,Fall
108074,CUST1970,2022-03-14,49.32,Home,2,Occasional,0,Central,148.95,2022,3,Monday,0,Spring
108075,CUST2934,2022-06-11,434.71,Home,1,High Value,1,North,117.05,2022,6,Saturday,1,Summer
108076,CUST0603,2022-10-17,77.59,Sports,2,Occasional,0,South,149.85,2022,10,Monday,0,Fall
108077,CUST0606,2023-09-03,35.85,Home,2,Occasional,0,West,147.58,2023,9,Sunday,1,Fall
108078,CUST2118,2024-03-19,180.81,Electronics,4,High Value,0,South,124.93,2024,3,Tuesday,0,Spring
108079,CUST1992,2022-07-08,524.59,Electronics,10,High Value,1,North,117.7,2022,7,Friday,0,Summer
108080,CUST2456,2024-06-11,66.04,Electronics,2,Occasional,0,Central,110.78,2024,6,Tuesday,0,Summer
108081,CUST0650,2023-04-28,69.66,Electronics,13,High Value,0,South,119.82,2023,4,Friday,0,Spring
108082,CUST2119,2022-11-25,403.12,Home,5,High Value,1,South,139.05,2022,11,Friday,0,Fall
108083,CUST1693,2022-12-07,82.77,Sports,3,High Value,1,North,149.74,2022,12,Wednesday,0,Winter
108084,CUST1789,2023-09-22,47.23,Electronics,3,High Value,0,North,109.41,2023,9,Friday,0,Fall
108085,CUST2951,2023-08-11,84.34,Sports,4,High Value,0,Central,90.98,2023,8,Friday,0,Summer
108086,CUST0120,2024-12-01,283.87,Clothing,4,High Value,1,North,198.35,2024,12,Sunday,1,Winter
108087,CUST1318,2024-06-14,264.73,Sports,5,High Value,1,Central,145.51,2024,6,Friday,0,Summer
108088,CUST2257,2024-05-14,20.76,Electronics,2,Occasional,0,Central,106.84,2024,5,Tuesday,0,Spring
108089,CUST2664,2022-02-22,66.92,Home,4,High Value,0,North,180.16,2022,2,Tuesday,0,Winter
108090,CUST0979,2024-11-11,273.56,Clothing,5,High Value,1,Central,139.84,2024,11,Monday,0,Fall
108091,CUST1447,2024-03-17,109.7,Sports,6,High Value,0,West,124.07,2024,3,Sunday,1,Spring
108092,CUST2130,2022-06-29,192.16,Home,7,High Value,1,West,95.62,2022,6,Wednesday,0,Summer
108093,CUST2207,2024-08-06,102.8,Electronics,4,High Value,0,East,155.2,2024,8,Tuesday,0,Summer
108094,CUST2556,2023-04-26,124.8,Home,2,Occasional,0,South,117.7,2023,4,Wednesday,0,Spring
108095,CUST1178,2022-09-05,254.42,Clothing,5,High Value,1,West,149.82,2022,9,Monday,0,Fall
108096,CUST2515,2023-01-11,52.14,Electronics,9,High Value,0,West,217.79,2023,1,Wednesday,0,Winter
108097,CUST2331,2024-07-26,115.77,Electronics,7,High Value,1,North,352.67,2024,7,Friday,0,Summer
108098,CUST1346,2022-08-27,83.28,Home,4,High Value,0,East,120.88,2022,8,Saturday,1,Summer
108099,CUST0622,2024-06-10,286.75,Clothing,6,High Value,1,West,387.49,2024,6,Monday,0,Summer
108100,CUST1595,2022-09-28,59.01,Home,6,High Value,0,South,116.08,2022,9,Wednesday,0,Fall
108101,CUST1474,2024-11-02,304.11,Home,10,High Value,1,South,173.23,2024,11,Saturday,1,Fall
108102,CUST0307,2023-11-20,68.37,Clothing,4,High Value,0,Central,236.25,2023,11,Monday,0,Fall
108103,CUST2392,2023-01-14,43.05,Home,3,High Value,0,West,260.61,2023,1,Saturday,1,Winter
108104,CUST2705,2022-04-12,133.91,Clothing,4,High Value,0,Central,119.91,2022,4,Tuesday,0,Spring
108105,CUST2464,2023-04-24,110.43,Home,2,Occasional,0,South,190.15,2023,4,Monday,0,Spring
108106,CUST0165,2023-12-10,410.15,Electronics,5,High Value,1,East,175.98,2023,12,Sunday,1,Winter
108107,CUST2364,2023-07-29,234.08,Sports,5,High Value,1,West,93.24,2023,7,Saturday,1,Summer
108108,CUST0757,2023-04-16,159.85,Electronics,5,High Value,1,North,121.75,2023,4,Sunday,1,Spring
108109,CUST0123,2022-11-21,397.2,Home,6,High Value,1,Central,190.61,2022,11,Monday,0,Fall
108110,CUST2996,2022-08-22,15.04,Electronics,3,High Value,0,Central,189.23,2022,8,Monday,0,Summer
108111,CUST2995,2022-10-09,51.29,Electronics,3,High Value,0,East,100.18,2022,10,Sunday,1,Fall
108112,CUST1158,2023-03-21,41.28,Home,5,High Value,0,South,186.61,2023,3,Tuesday,0,Spring
108113,CUST1170,2023-08-09,34.82,Sports,1,New,0,Central,110.2,2023,8,Wednesday,0,Summer
108114,CUST1575,2022-12-13,128.06,Clothing,4,High Value,1,North,130.27,2022,12,Tuesday,0,Winter
108115,CUST2955,2024-07-10,356.27,Clothing,5,High Value,1,Central,179.97,2024,7,Wednesday,0,Summer
108116,CUST2229,2023-08-03,28.41,Sports,3,High Value,0,Central,201.12,2023,8,Thursday,0,Summer
108117,CUST1403,2023-02-28,75.81,Sports,5,High Value,0,West,149.36,2023,2,Tuesday,0,Winter
108118,CUST1432,2022-05-05,74.28,Electronics,5,High Value,0,South,176.13,2022,5,Thursday,0,Spring
108119,CUST2594,2023-02-21,176.69,Home,7,High Value,0,West,116.52,2023,2,Tuesday,0,Winter
108120,CUST2642,2023-11-17,18.53,Sports,4,High Value,0,Central,128.62,2023,11,Friday,0,Fall
108121,CUST2571,2024-06-04,273.21,Home,3,High Value,1,Central,176.26,2024,6,Tuesday,0,Summer
108122,CUST1175,2022-04-24,154.17,Home,3,High Value,1,West,188.49,2022,4,Sunday,1,Spring
108123,CUST2530,2024-10-12,32.12,Electronics,1,New,0,East,242.6,2024,10,Saturday,1,Fall
108124,CUST1437,2024-08-27,115.78,Home,5,High Value,0,Central,174.1,2024,8,Tuesday,0,Summer
108125,CUST0136,2024-11-11,93.62,Home,6,High Value,0,South,96.1,2024,11,Monday,0,Fall
108126,CUST1490,2022-12-29,190.3,Sports,4,High Value,1,South,153.16,2022,12,Thursday,0,Winter
108127,CUST2899,2024-05-18,105.03,Electronics,3,High Value,0,East,120.99,2024,5,Saturday,1,Spring
108128,CUST2759,2023-07-06,236.84,Clothing,6,High Value,1,West,142.8,2023,7,Thursday,0,Summer
108129,CUST1758,2024-09-01,78.97,Home,4,High Value,0,Central,181.99,2024,9,Sunday,1,Fall
108130,CUST1281,2023-04-22,70.83,Home,2,Occasional,0,West,185.18,2023,4,Saturday,1,Spring
108131,CUST2874,2022-01-21,138.42,Sports,2,Occasional,0,West,151.04,2022,1,Friday,0,Winter
108132,CUST0693,2024-08-16,152.17,Electronics,6,High Value,1,East,100.42,2024,8,Friday,0,Summer
108133,CUST1439,2023-01-09,381.45,Sports,1,High Value,1,South,174.91,2023,1,Monday,0,Winter
108134,CUST1817,2022-01-22,105.11,Home,3,High Value,0,South,146.94,2022,1,Saturday,1,Winter
108135,CUST1872,2024-01-13,93.78,Electronics,8,High Value,0,North,99.49,2024,1,Saturday,1,Winter
108136,CUST0256,2024-07-20,274.85,Electronics,3,High Value,1,Central,271.49,2024,7,Saturday,1,Summer
108137,CUST0639,2024-10-15,41.06,Sports,2,Occasional,0,Central,94.99,2024,10,Tuesday,0,Fall
108138,CUST1120,2023-09-27,36.76,Electronics,6,High Value,0,South,313.52,2023,9,Wednesday,0,Fall
108139,CUST2371,2024-08-05,182.56,Sports,3,High Value,1,East,154.77,2024,8,Monday,0,Summer
108140,CUST2332,2022-01-31,478.51,Sports,6,High Value,1,West,142.4,2022,1,Monday,0,Winter
108141,CUST2263,2022-03-02,127.68,Sports,2,Occasional,0,South,88.36,2022,3,Wednesday,0,Spring
108142,CUST1150,2023-01-13,156.2,Sports,5,High Value,0,West,173.21,2023,1,Friday,0,Winter
108143,CUST1710,2024-04-27,411.53,Electronics,5,High Value,1,Central,109.6,2024,4,Saturday,1,Spring
108144,CUST2414,2023-08-09,126.51,Home,5,High Value,0,Central,248.33,2023,8,Wednesday,0,Summer
108145,CUST0731,2024-10-06,210.25,Home,5,High Value,1,East,176.65,2024,10,Sunday,1,Fall
108146,CUST2130,2023-09-07,429.25,Sports,9,High Value,1,North,241.02,2023,9,Thursday,0,Fall
108147,CUST1658,2023-06-01,393.39,Sports,8,High Value,1,Central,110.69,2023,6,Thursday,0,Summer
108148,CUST0552,2023-05-20,47.16,Sports,2,Occasional,0,East,104.0,2023,5,Saturday,1,Spring
108149,CUST0242,2024-10-18,164.92,Sports,3,High Value,1,Central,161.16,2024,10,Friday,0,Fall
108150,CUST1170,2023-02-03,24.57,Clothing,2,Occasional,0,West,157.94,2023,2,Friday,0,Winter
108151,CUST0533,2023-03-22,87.52,Home,4,High Value,0,South,136.31,2023,3,Wednesday,0,Spring
108152,CUST1707,2022-08-14,76.52,Clothing,5,High Value,0,East,156.72,2022,8,Sunday,1,Summer
108153,CUST0804,2024-09-11,241.1,Home,2,High Value,1,South,134.52,2024,9,Wednesday,0,Fall
108154,CUST0554,2024-06-29,211.48,Home,6,High Value,1,West,233.25,2024,6,Saturday,1,Summer
108155,CUST2833,2022-03-26,41.87,Electronics,3,High Value,0,West,218.52,2022,3,Saturday,1,Spring
108156,CUST1400,2022-04-02,96.86,Clothing,6,High Value,0,West,132.6,2022,4,Saturday,1,Spring
108157,CUST0761,2023-08-28,69.64,Home,7,High Value,0,North,78.24,2023,8,Monday,0,Summer
108158,CUST2761,2023-03-15,214.26,Home,4,High Value,1,West,177.66,2023,3,Wednesday,0,Spring
108159,CUST2636,2022-05-31,68.86,Sports,7,High Value,0,East,172.28,2022,5,Tuesday,0,Spring
108160,CUST2712,2024-08-17,66.44,Electronics,5,High Value,0,South,128.45,2024,8,Saturday,1,Summer
108161,CUST1605,2023-09-04,29.66,Home,4,High Value,0,Central,241.64,2023,9,Monday,0,Fall
108162,CUST2246,2022-07-04,122.08,Sports,5,High Value,0,Central,223.52,2022,7,Monday,0,Summer
108163,CUST2466,2022-04-11,45.17,Clothing,4,High Value,0,North,189.24,2022,4,Monday,0,Spring
108164,CUST0995,2024-12-11,390.02,Home,5,High Value,1,West,178.4,2024,12,Wednesday,0,Winter
108165,CUST0904,2022-08-04,89.46,Home,2,Occasional,0,North,97.84,2022,8,Thursday,0,Summer
108166,CUST2288,2022-09-25,96.93,Clothing,6,High Value,0,North,105.03,2022,9,Sunday,1,Fall
108167,CUST1403,2023-12-17,71.03,Clothing,6,High Value,1,South,200.16,2023,12,Sunday,1,Winter
108168,CUST1095,2024-08-12,48.67,Electronics,2,Occasional,0,South,111.53,2024,8,Monday,0,Summer
108169,CUST0758,2022-10-16,178.18,Electronics,2,Occasional,0,Central,92.99,2022,10,Sunday,1,Fall
108170,CUST2010,2024-10-27,361.89,Electronics,1,High Value,1,East,100.53,2024,10,Sunday,1,Fall
108171,CUST0850,2023-09-02,338.6,Clothing,6,High Value,1,Central,86.54,2023,9,Saturday,1,Fall
108172,CUST1004,2024-10-13,33.96,Clothing,2,Occasional,0,Central,144.11,2024,10,Sunday,1,Fall
108173,CUST0132,2023-02-21,117.75,Clothing,3,High Value,0,Central,185.17,2023,2,Tuesday,0,Winter
108174,CUST1652,2024-09-18,26.04,Sports,1,New,0,East,126.26,2024,9,Wednesday,0,Fall
108175,CUST2623,2022-03-10,31.81,Home,14,High Value,0,East,143.51,2022,3,Thursday,0,Spring
108176,CUST2039,2024-08-11,39.38,Home,4,High Value,0,South,127.13,2024,8,Sunday,1,Summer
108177,CUST0839,2022-03-11,153.87,Sports,6,High Value,1,North,143.97,2022,3,Friday,0,Spring
108178,CUST0770,2022-11-25,91.55,Home,5,High Value,1,West,139.22,2022,11,Friday,0,Fall
108179,CUST0783,2022-10-06,28.43,Sports,2,Occasional,0,East,191.49,2022,10,Thursday,0,Fall
108180,CUST1400,2022-06-08,261.99,Home,8,High Value,1,East,156.1,2022,6,Wednesday,0,Summer
108181,CUST2056,2022-08-30,59.51,Sports,5,High Value,0,Central,139.07,2022,8,Tuesday,0,Summer
108182,CUST1563,2023-12-05,377.15,Home,4,High Value,1,East,132.67,2023,12,Tuesday,0,Winter
108183,CUST0222,2023-01-10,69.71,Electronics,2,Occasional,1,South,164.94,2023,1,Tuesday,0,Winter
108184,CUST2161,2022-10-17,31.03,Sports,8,High Value,0,South,98.44,2022,10,Monday,0,Fall
108185,CUST1538,2022-09-11,72.47,Clothing,5,High Value,0,West,100.96,2022,9,Sunday,1,Fall
108186,CUST1653,2023-04-18,99.68,Sports,10,High Value,0,North,135.94,2023,4,Tuesday,0,Spring
108187,CUST1870,2023-03-17,147.75,Home,1,New,1,North,74.95,2023,3,Friday,0,Spring
108188,CUST0659,2023-10-04,17.26,Home,4,High Value,0,West,151.46,2023,10,Wednesday,0,Fall
108189,CUST2132,2022-12-07,326.14,Clothing,2,High Value,1,South,79.95,2022,12,Wednesday,0,Winter
108190,CUST1146,2024-10-27,84.19,Home,4,High Value,0,South,93.39,2024,10,Sunday,1,Fall
108191,CUST2286,2023-05-24,43.07,Clothing,3,High Value,0,Central,211.3,2023,5,Wednesday,0,Spring
108192,CUST0121,2023-02-18,49.46,Electronics,3,High Value,0,West,263.85,2023,2,Saturday,1,Winter
108193,CUST0372,2022-10-10,75.17,Sports,3,High Value,0,South,164.65,2022,10,Monday,0,Fall
108194,CUST1387,2023-03-09,135.23,Clothing,4,High Value,0,East,170.05,2023,3,Thursday,0,Spring
108195,CUST0887,2022-04-21,72.1,Clothing,5,High Value,0,West,127.68,2022,4,Thursday,0,Spring
108196,CUST1145,2023-04-22,54.64,Clothing,8,High Value,0,South,129.39,2023,4,Saturday,1,Spring
108197,CUST0566,2023-02-27,61.49,Sports,5,High Value,0,Central,215.98,2023,2,Monday,0,Winter
108198,CUST2593,2023-11-17,280.49,Sports,4,High Value,1,East,177.41,2023,11,Friday,0,Fall
108199,CUST0607,2023-07-09,123.86,Clothing,3,High Value,1,North,304.13,2023,7,Sunday,1,Summer
108200,CUST2198,2023-09-25,24.11,Electronics,6,High Value,0,North,94.7,2023,9,Monday,0,Fall
108201,CUST0244,2022-02-19,87.55,Home,3,High Value,1,North,124.48,2022,2,Saturday,1,Winter
108202,CUST1940,2022-07-07,238.51,Home,3,High Value,1,North,182.92,2022,7,Thursday,0,Summer
108203,CUST0889,2022-10-13,150.01,Home,4,High Value,0,North,143.57,2022,10,Thursday,0,Fall
108204,CUST2174,2024-01-27,79.49,Home,2,Occasional,0,West,158.4,2024,1,Saturday,1,Winter
108205,CUST2185,2024-03-24,389.49,Home,9,High Value,1,Central,162.65,2024,3,Sunday,1,Spring
108206,CUST2160,2022-08-05,21.9,Clothing,2,Occasional,0,West,131.6,2022,8,Friday,0,Summer
108207,CUST1469,2023-08-16,72.32,Clothing,5,High Value,0,Central,186.77,2023,8,Wednesday,0,Summer
108208,CUST2081,2024-01-01,140.73,Electronics,3,High Value,0,Central,92.05,2024,1,Monday,0,Winter
108209,CUST0936,2023-03-03,163.57,Electronics,4,High Value,0,North,187.63,2023,3,Friday,0,Spring
108210,CUST1850,2023-03-26,87.14,Electronics,3,High Value,0,Central,131.37,2023,3,Sunday,1,Spring
108211,CUST1403,2024-11-08,304.44,Clothing,7,High Value,1,Central,92.71,2024,11,Friday,0,Fall
108212,CUST2871,2023-04-25,35.16,Clothing,3,High Value,0,North,130.26,2023,4,Tuesday,0,Spring
108213,CUST2210,2022-09-12,84.19,Electronics,3,High Value,0,Central,166.54,2022,9,Monday,0,Fall
108214,CUST0238,2023-12-03,226.18,Clothing,1,High Value,1,North,170.35,2023,12,Sunday,1,Winter
108215,CUST2644,2022-09-27,68.49,Home,2,Occasional,0,East,123.17,2022,9,Tuesday,0,Fall
108216,CUST1511,2023-03-21,277.11,Electronics,4,High Value,1,Central,82.15,2023,3,Tuesday,0,Spring
108217,CUST1115,2022-01-19,176.39,Sports,2,Occasional,0,South,167.5,2022,1,Wednesday,0,Winter
108218,CUST1670,2023-05-12,47.35,Home,1,New,0,West,179.9,2023,5,Friday,0,Spring
108219,CUST2982,2022-07-29,447.88,Sports,7,High Value,1,North,154.75,2022,7,Friday,0,Summer
108220,CUST1612,2022-01-06,61.62,Clothing,5,High Value,0,East,137.5,2022,1,Thursday,0,Winter
108221,CUST2188,2023-01-18,64.58,Electronics,4,High Value,1,East,134.05,2023,1,Wednesday,0,Winter
108222,CUST1898,2024-07-07,110.36,Clothing,7,High Value,1,South,86.46,2024,7,Sunday,1,Summer
108223,CUST1937,2022-10-11,69.92,Sports,4,High Value,0,West,112.42,2022,10,Tuesday,0,Fall
108224,CUST2809,2023-01-19,111.16,Electronics,6,High Value,1,South,210.9,2023,1,Thursday,0,Winter
108225,CUST1483,2024-04-08,81.91,Sports,1,New,0,West,106.51,2024,4,Monday,0,Spring
108226,CUST2852,2023-10-30,72.11,Electronics,8,High Value,0,East,129.47,2023,10,Monday,0,Fall
108227,CUST1410,2022-02-12,96.97,Home,7,High Value,0,East,168.02,2022,2,Saturday,1,Winter
108228,CUST2058,2024-04-06,83.11,Home,1,New,0,West,172.91,2024,4,Saturday,1,Spring
108229,CUST1202,2022-12-16,123.14,Home,2,Occasional,0,West,139.63,2022,12,Friday,0,Winter
108230,CUST1024,2023-11-10,302.35,Home,4,High Value,1,West,106.34,2023,11,Friday,0,Fall
108231,CUST2042,2023-07-28,287.83,Sports,4,High Value,1,North,125.46,2023,7,Friday,0,Summer
108232,CUST0427,2024-08-17,129.6,Home,1,New,0,Central,170.48,2024,8,Saturday,1,Summer
108233,CUST0621,2023-05-31,22.09,Clothing,4,High Value,0,South,115.6,2023,5,Wednesday,0,Spring
108234,CUST2678,2022-03-21,40.51,Electronics,2,Occasional,0,Central,209.99,2022,3,Monday,0,Spring
108235,CUST2380,2024-05-17,20.03,Home,5,High Value,0,North,284.11,2024,5,Friday,0,Spring
108236,CUST2335,2023-10-26,106.77,Sports,6,High Value,0,South,163.31,2023,10,Thursday,0,Fall
108237,CUST1020,2024-01-01,360.75,Clothing,7,High Value,1,South,170.32,2024,1,Monday,0,Winter
108238,CUST2975,2023-05-08,111.16,Home,2,Occasional,0,North,145.05,2023,5,Monday,0,Spring
108239,CUST2106,2024-01-09,106.94,Electronics,5,High Value,0,Central,166.47,2024,1,Tuesday,0,Winter
108240,CUST1738,2024-04-12,107.34,Sports,2,Occasional,0,South,120.18,2024,4,Friday,0,Spring
108241,CUST2590,2022-01-17,218.67,Clothing,3,High Value,1,South,196.72,2022,1,Monday,0,Winter
108242,CUST2394,2024-11-03,365.57,Electronics,2,High Value,1,North,181.43,2024,11,Sunday,1,Fall
108243,CUST1244,2023-10-06,76.6,Sports,6,High Value,0,North,191.42,2023,10,Friday,0,Fall
108244,CUST0968,2022-05-23,244.14,Home,4,High Value,1,Central,208.8,2022,5,Monday,0,Spring
108245,CUST2326,2024-04-11,69.78,Electronics,4,High Value,0,West,117.92,2024,4,Thursday,0,Spring
108246,CUST0147,2024-12-08,303.33,Sports,5,High Value,1,North,152.46,2024,12,Sunday,1,Winter
108247,CUST1858,2024-12-29,218.77,Home,4,High Value,1,North,120.09,2024,12,Sunday,1,Winter
108248,CUST0769,2023-10-04,50.48,Electronics,2,Occasional,0,South,126.19,2023,10,Wednesday,0,Fall
108249,CUST2320,2024-05-12,14.68,Home,5,High Value,0,West,101.6,2024,5,Sunday,1,Spring
108250,CUST0364,2023-01-27,124.58,Electronics,2,Occasional,0,East,90.95,2023,1,Friday,0,Winter
108251,CUST2003,2024-06-02,100.69,Clothing,6,High Value,0,South,155.7,2024,6,Sunday,1,Summer
108252,CUST2500,2022-07-23,135.98,Sports,3,High Value,0,West,348.49,2022,7,Saturday,1,Summer
108253,CUST1047,2024-04-13,35.47,Sports,5,High Value,0,North,152.76,2024,4,Saturday,1,Spring
108254,CUST2694,2023-11-14,470.65,Home,6,High Value,1,North,114.49,2023,11,Tuesday,0,Fall
108255,CUST1108,2024-01-16,62.34,Electronics,2,Occasional,0,South,223.99,2024,1,Tuesday,0,Winter
108256,CUST2675,2022-10-27,18.31,Home,2,Occasional,0,East,182.26,2022,10,Thursday,0,Fall
108257,CUST1476,2022-02-05,346.13,Home,5,High Value,1,West,134.27,2022,2,Saturday,1,Winter
108258,CUST1089,2022-09-10,117.58,Sports,3,High Value,0,West,145.12,2022,9,Saturday,1,Fall
108259,CUST0845,2022-10-16,51.51,Clothing,3,High Value,0,South,142.35,2022,10,Sunday,1,Fall
108260,CUST2295,2024-02-01,100.8,Electronics,4,High Value,0,West,125.18,2024,2,Thursday,0,Winter
108261,CUST1493,2024-01-21,56.27,Home,3,High Value,0,East,139.92,2024,1,Sunday,1,Winter
108262,CUST2334,2023-01-06,77.55,Clothing,3,High Value,0,South,132.3,2023,1,Friday,0,Winter
108263,CUST2463,2024-05-23,39.95,Electronics,2,Occasional,0,East,131.29,2024,5,Thursday,0,Spring
108264,CUST1451,2023-06-24,154.13,Home,5,High Value,1,North,142.64,2023,6,Saturday,1,Summer
108265,CUST1343,2024-06-17,388.99,Sports,9,High Value,1,West,187.06,2024,6,Monday,0,Summer
108266,CUST2106,2023-04-21,51.65,Electronics,6,High Value,0,North,134.8,2023,4,Friday,0,Spring
108267,CUST1198,2022-07-24,109.12,Electronics,4,High Value,1,South,169.35,2022,7,Sunday,1,Summer
108268,CUST1288,2022-09-14,100.43,Electronics,7,High Value,0,North,92.82,2022,9,Wednesday,0,Fall
108269,CUST2658,2022-04-17,112.44,Electronics,4,High Value,0,South,122.73,2022,4,Sunday,1,Spring
108270,CUST2097,2024-08-18,83.2,Sports,5,High Value,0,South,126.79,2024,8,Sunday,1,Summer
108271,CUST1528,2022-09-03,109.06,Electronics,2,Occasional,0,West,184.06,2022,9,Saturday,1,Fall
108272,CUST2377,2023-03-17,36.55,Sports,5,High Value,0,Central,208.76,2023,3,Friday,0,Spring
108273,CUST1908,2023-04-10,49.03,Clothing,4,High Value,0,North,129.09,2023,4,Monday,0,Spring
108274,CUST2706,2024-06-15,400.25,Sports,5,High Value,1,Central,125.32,2024,6,Saturday,1,Summer
108275,CUST0346,2022-09-12,121.49,Electronics,5,High Value,0,North,191.59,2022,9,Monday,0,Fall
108276,CUST1444,2023-11-02,272.13,Home,7,High Value,1,Central,101.16,2023,11,Thursday,0,Fall
108277,CUST0053,2023-10-16,132.1,Sports,6,High Value,1,East,112.42,2023,10,Monday,0,Fall
108278,CUST0584,2023-08-28,49.39,Electronics,5,High Value,0,West,106.85,2023,8,Monday,0,Summer
108279,CUST0773,2024-06-12,389.38,Home,3,High Value,1,East,384.46,2024,6,Wednesday,0,Summer
108280,CUST2301,2024-10-07,166.76,Electronics,3,High Value,1,North,141.65,2024,10,Monday,0,Fall
108281,CUST0305,2024-11-17,253.96,Home,3,High Value,1,West,128.15,2024,11,Sunday,1,Fall
108282,CUST1324,2024-02-26,68.38,Home,1,New,0,South,158.95,2024,2,Monday,0,Winter
108283,CUST2768,2024-07-21,295.1,Electronics,2,High Value,1,East,168.35,2024,7,Sunday,1,Summer
108284,CUST0450,2023-11-22,124.49,Electronics,4,High Value,1,North,97.28,2023,11,Wednesday,0,Fall
108285,CUST0871,2023-04-26,119.76,Electronics,5,High Value,0,East,142.64,2023,4,Wednesday,0,Spring
108286,CUST0204,2024-07-18,284.08,Sports,5,High Value,1,South,192.48,2024,7,Thursday,0,Summer
108287,CUST1410,2024-05-27,24.55,Home,8,High Value,0,West,92.73,2024,5,Monday,0,Spring
108288,CUST0949,2024-08-28,125.95,Home,6,High Value,0,West,115.42,2024,8,Wednesday,0,Summer
108289,CUST2148,2024-10-02,75.77,Home,5,High Value,0,North,152.53,2024,10,Wednesday,0,Fall
108290,CUST0518,2022-10-26,47.84,Home,3,High Value,0,East,254.0,2022,10,Wednesday,0,Fall
108291,CUST0821,2024-06-12,239.48,Electronics,8,High Value,1,Central,166.97,2024,6,Wednesday,0,Summer
108292,CUST1379,2023-07-10,168.01,Clothing,2,Occasional,0,West,280.69,2023,7,Monday,0,Summer
108293,CUST1907,2022-11-20,190.74,Home,5,High Value,1,West,173.46,2022,11,Sunday,1,Fall
108294,CUST2679,2022-03-15,58.7,Electronics,2,Occasional,0,North,157.37,2022,3,Tuesday,0,Spring
108295,CUST1076,2024-04-25,101.74,Sports,2,Occasional,0,East,118.18,2024,4,Thursday,0,Spring
108296,CUST0137,2024-07-19,300.81,Electronics,3,High Value,1,Central,221.95,2024,7,Friday,0,Summer
108297,CUST1383,2022-05-30,88.87,Clothing,4,High Value,0,Central,98.32,2022,5,Monday,0,Spring
108298,CUST2562,2024-07-27,234.03,Sports,7,High Value,1,Central,156.63,2024,7,Saturday,1,Summer
108299,CUST1399,2022-05-24,158.77,Clothing,2,Occasional,0,Central,111.95,2022,5,Tuesday,0,Spring
108300,CUST2764,2024-02-24,50.85,Clothing,3,High Value,0,Central,107.82,2024,2,Saturday,1,Winter
108301,CUST1927,2022-04-30,99.26,Sports,3,High Value,0,North,227.43,2022,4,Saturday,1,Spring
108302,CUST1530,2023-07-24,493.58,Sports,8,High Value,1,Central,203.33,2023,7,Monday,0,Summer
108303,CUST2937,2024-04-21,220.71,Sports,9,High Value,1,North,95.14,2024,4,Sunday,1,Spring
108304,CUST1944,2023-02-08,250.33,Sports,2,High Value,1,West,208.26,2023,2,Wednesday,0,Winter
108305,CUST1744,2022-07-22,174.2,Clothing,5,High Value,0,East,203.33,2022,7,Friday,0,Summer
108306,CUST1281,2023-12-07,169.62,Home,4,High Value,1,South,146.33,2023,12,Thursday,0,Winter
108307,CUST1083,2022-04-08,84.28,Clothing,2,Occasional,0,South,129.36,2022,4,Friday,0,Spring
108308,CUST2384,2024-04-26,20.62,Electronics,6,High Value,0,West,163.41,2024,4,Friday,0,Spring
108309,CUST0561,2022-07-27,109.86,Home,7,High Value,0,West,115.64,2022,7,Wednesday,0,Summer
108310,CUST1018,2022-06-09,465.62,Electronics,6,High Value,1,Central,121.21,2022,6,Thursday,0,Summer
108311,CUST2646,2023-07-08,155.79,Clothing,4,High Value,1,Central,130.96,2023,7,Saturday,1,Summer
108312,CUST1984,2024-06-04,192.63,Home,4,High Value,0,South,202.84,2024,6,Tuesday,0,Summer
108313,CUST2178,2022-10-15,26.99,Sports,2,Occasional,0,East,182.4,2022,10,Saturday,1,Fall
108314,CUST1563,2024-09-20,351.72,Sports,6,High Value,1,North,153.49,2024,9,Friday,0,Fall
108315,CUST2840,2022-03-30,110.46,Sports,1,New,0,North,222.13,2022,3,Wednesday,0,Spring
