purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region,inventory_index,year,month,day_of_week,is_weekend,season
106110,CUST2203,2024-04-18,326.24,Clothing,5,High Value,1,East,117.96,2024,4,Thursday,0,Spring
106111,CUST1795,2024-08-28,128.16,Sports,4,High Value,0,North,268.98,2024,8,Wednesday,0,Summer
106112,CUST2802,2024-10-28,64.96,Sports,4,High Value,0,East,283.09,2024,10,Monday,0,Fall
106113,CUST1533,2022-01-21,193.52,Sports,5,High Value,1,South,196.77,2022,1,Friday,0,Winter
106114,CUST0967,2022-11-28,383.85,Home,3,High Value,1,Central,251.99,2022,11,Monday,0,Fall
106115,CUST0607,2023-08-24,46.16,Sports,2,Occasional,0,North,171.25,2023,8,Thursday,0,Summer
106116,CUST2339,2024-09-03,63.55,Sports,2,Occasional,0,West,204.64,2024,9,Tuesday,0,Fall
106117,CUST1465,2022-07-20,192.61,Clothing,6,High Value,1,East,100.14,2022,7,Wednesday,0,Summer
106118,CUST2595,2024-08-22,164.41,Sports,1,New,1,East,259.42,2024,8,Thursday,0,Summer
106119,CUST0884,2024-11-12,20.15,Sports,3,High Value,0,South,229.92,2024,11,Tuesday,0,Fall
106120,CUST2425,2022-07-07,444.35,Sports,7,High Value,1,South,227.22,2022,7,Thursday,0,Summer
106121,CUST1342,2024-07-07,330.72,Home,5,High Value,1,East,100.32,2024,7,Sunday,1,Summer
106122,CUST1734,2022-09-20,313.17,Electronics,6,High Value,1,East,138.26,2022,9,Tuesday,0,Fall
106123,CUST2504,2022-08-23,73.35,Home,2,Occasional,0,East,253.37,2022,8,Tuesday,0,Summer
106124,CUST1746,2022-03-31,75.13,Electronics,3,High Value,0,North,229.92,2022,3,Thursday,0,Spring
106125,CUST2159,2024-01-07,410.47,Home,3,High Value,1,West,264.16,2024,1,Sunday,1,Winter
106126,CUST1387,2023-07-01,323.67,Home,3,High Value,1,North,211.96,2023,7,Saturday,1,Summer
106127,CUST2511,2023-09-07,318.49,Sports,1,High Value,1,South,161.16,2023,9,Thursday,0,Fall
106128,CUST1581,2024-04-23,58.15,Home,3,High Value,0,West,117.16,2024,4,Tuesday,0,Spring
106129,CUST0628,2022-07-02,180.97,Electronics,2,High Value,1,West,130.75,2022,7,Saturday,1,Summer
106130,CUST0820,2022-02-25,120.0,Home,2,Occasional,0,South,176.03,2022,2,Friday,0,Winter
106131,CUST0786,2024-01-23,139.52,Sports,2,Occasional,1,South,159.48,2024,1,Tuesday,0,Winter
106132,CUST0458,2023-06-27,367.44,Home,4,High Value,1,South,140.5,2023,6,Tuesday,0,Summer
106133,CUST2204,2024-09-10,63.98,Electronics,4,High Value,0,North,161.06,2024,9,Tuesday,0,Fall
106134,CUST2569,2023-02-12,88.13,Sports,2,Occasional,0,West,291.26,2023,2,Sunday,1,Winter
106135,CUST1697,2023-02-01,138.32,Home,6,High Value,0,Central,264.98,2023,2,Wednesday,0,Winter
106136,CUST2461,2022-07-11,63.35,Clothing,2,Occasional,0,West,162.7,2022,7,Monday,0,Summer
106137,CUST2795,2024-06-24,360.61,Sports,6,High Value,1,West,107.04,2024,6,Monday,0,Summer
106138,CUST1029,2023-08-04,135.2,Sports,2,Occasional,0,East,298.94,2023,8,Friday,0,Summer
106139,CUST0321,2024-04-10,148.38,Electronics,2,Occasional,0,West,176.05,2024,4,Wednesday,0,Spring
106140,CUST1574,2022-07-04,126.73,Electronics,4,High Value,1,Central,121.61,2022,7,Monday,0,Summer
106141,CUST2418,2023-07-18,70.03,Home,4,High Value,0,North,283.25,2023,7,Tuesday,0,Summer
106142,CUST1408,2024-01-03,30.99,Electronics,3,High Value,0,East,169.74,2024,1,Wednesday,0,Winter
106143,CUST1725,2022-08-24,136.81,Sports,1,New,0,South,262.15,2022,8,Wednesday,0,Summer
106144,CUST0358,2024-05-09,27.51,Home,6,High Value,0,West,179.08,2024,5,Thursday,0,Spring
106145,CUST2412,2022-02-01,26.88,Sports,7,High Value,0,East,213.53,2022,2,Tuesday,0,Winter
106146,CUST1364,2024-08-16,97.07,Home,6,High Value,0,West,252.76,2024,8,Friday,0,Summer
106147,CUST0933,2022-03-14,41.19,Clothing,2,Occasional,0,West,287.03,2022,3,Monday,0,Spring
106148,CUST1825,2023-08-28,33.07,Home,6,High Value,0,East,198.4,2023,8,Monday,0,Summer
106149,CUST2473,2022-01-27,65.05,Home,3,High Value,0,West,206.14,2022,1,Thursday,0,Winter
106150,CUST2287,2024-12-16,135.38,Electronics,2,Occasional,0,South,205.65,2024,12,Monday,0,Winter
106151,CUST1693,2023-06-03,401.57,Sports,4,High Value,1,East,127.36,2023,6,Saturday,1,Summer
106152,CUST1650,2023-10-19,130.19,Clothing,4,High Value,0,West,243.57,2023,10,Thursday,0,Fall
106153,CUST0552,2024-07-28,126.82,Clothing,3,High Value,1,West,198.29,2024,7,Sunday,1,Summer
106154,CUST2680,2024-10-02,146.85,Electronics,1,New,0,East,284.92,2024,10,Wednesday,0,Fall
106155,CUST1106,2022-03-09,99.02,Electronics,2,Occasional,0,North,225.81,2022,3,Wednesday,0,Spring
106156,CUST2873,2022-12-21,148.26,Sports,7,High Value,1,North,133.7,2022,12,Wednesday,0,Winter
106157,CUST2121,2023-05-06,59.38,Home,3,High Value,0,Central,294.65,2023,5,Saturday,1,Spring
106158,CUST1361,2024-05-09,120.82,Electronics,3,High Value,0,North,112.96,2024,5,Thursday,0,Spring
106159,CUST0313,2023-04-06,277.38,Home,4,High Value,1,East,181.33,2023,4,Thursday,0,Spring
106160,CUST1431,2022-02-22,120.67,Sports,3,High Value,0,North,147.3,2022,2,Tuesday,0,Winter
106161,CUST0938,2022-04-15,41.34,Sports,1,New,0,North,177.83,2022,4,Friday,0,Spring
106162,CUST2429,2022-07-08,204.96,Sports,1,High Value,1,North,294.74,2022,7,Friday,0,Summer
106163,CUST2829,2024-06-23,223.19,Clothing,2,High Value,1,West,292.93,2024,6,Sunday,1,Summer
106164,CUST1538,2022-03-21,25.4,Sports,5,High Value,0,West,106.77,2022,3,Monday,0,Spring
106165,CUST1227,2024-04-09,69.94,Clothing,3,High Value,0,Central,279.41,2024,4,Tuesday,0,Spring
106166,CUST1504,2022-01-06,39.62,Electronics,2,Occasional,0,Central,144.08,2022,1,Thursday,0,Winter
106167,CUST2680,2022-08-17,100.86,Electronics,2,Occasional,0,South,213.17,2022,8,Wednesday,0,Summer
106168,CUST0640,2023-01-04,317.76,Clothing,2,High Value,1,Central,224.36,2023,1,Wednesday,0,Winter
106169,CUST2913,2023-02-26,63.47,Electronics,2,Occasional,0,East,207.09,2023,2,Sunday,1,Winter
106170,CUST0743,2022-11-01,224.03,Sports,7,High Value,1,North,298.93,2022,11,Tuesday,0,Fall
106171,CUST1216,2023-02-08,143.47,Electronics,7,High Value,0,East,105.52,2023,2,Wednesday,0,Winter
106172,CUST0038,2022-06-25,271.58,Electronics,2,High Value,1,West,276.03,2022,6,Saturday,1,Summer
106173,CUST0242,2023-03-06,218.61,Electronics,2,High Value,1,West,299.95,2023,3,Monday,0,Spring
106174,CUST2050,2023-03-10,68.68,Electronics,2,Occasional,0,Central,170.95,2023,3,Friday,0,Spring
106175,CUST0519,2024-05-04,53.59,Clothing,3,High Value,0,Central,230.4,2024,5,Saturday,1,Spring
106176,CUST2311,2022-05-23,105.73,Electronics,3,High Value,0,South,227.57,2022,5,Monday,0,Spring
106177,CUST2252,2024-08-19,28.93,Electronics,6,High Value,0,North,257.77,2024,8,Monday,0,Summer
106178,CUST1196,2024-07-23,181.42,Clothing,2,High Value,1,South,219.04,2024,7,Tuesday,0,Summer
106179,CUST2182,2022-10-29,44.84,Home,1,New,0,East,225.64,2022,10,Saturday,1,Fall
106180,CUST1166,2024-02-09,284.84,Home,6,High Value,1,East,259.75,2024,2,Friday,0,Winter
106181,CUST2439,2024-02-18,83.42,Electronics,6,High Value,0,West,220.77,2024,2,Sunday,1,Winter
106182,CUST2918,2024-04-02,116.5,Clothing,1,New,0,Central,134.5,2024,4,Tuesday,0,Spring
106183,CUST1491,2024-07-12,334.85,Clothing,5,High Value,1,North,246.17,2024,7,Friday,0,Summer
106184,CUST1518,2022-08-16,389.59,Home,3,High Value,1,West,199.74,2022,8,Tuesday,0,Summer
106185,CUST1797,2024-07-02,429.54,Electronics,5,High Value,1,Central,260.03,2024,7,Tuesday,0,Summer
106186,CUST0449,2023-11-18,352.3,Electronics,1,High Value,1,Central,290.28,2023,11,Saturday,1,Fall
106187,CUST0346,2023-02-24,236.11,Home,3,High Value,1,South,239.42,2023,2,Friday,0,Winter
106188,CUST0176,2023-11-11,292.63,Clothing,3,High Value,1,West,127.58,2023,11,Saturday,1,Fall
106189,CUST1904,2023-12-29,115.83,Sports,2,Occasional,1,West,178.05,2023,12,Friday,0,Winter
106190,CUST0298,2023-01-04,113.94,Electronics,3,High Value,1,North,291.64,2023,1,Wednesday,0,Winter
106191,CUST1202,2023-03-24,28.94,Electronics,2,Occasional,0,East,100.06,2023,3,Friday,0,Spring
106192,CUST0767,2023-10-02,76.31,Clothing,1,New,0,West,197.19,2023,10,Monday,0,Fall
106193,CUST2802,2024-01-16,82.82,Sports,5,High Value,1,North,289.14,2024,1,Tuesday,0,Winter
106194,CUST2345,2023-06-04,112.32,Electronics,1,New,0,East,122.11,2023,6,Sunday,1,Summer
106195,CUST2316,2023-03-25,427.65,Clothing,3,High Value,1,North,271.81,2023,3,Saturday,1,Spring
106196,CUST2805,2022-04-11,33.15,Sports,2,Occasional,0,West,180.52,2022,4,Monday,0,Spring
106197,CUST0738,2023-04-19,192.31,Clothing,5,High Value,1,East,200.45,2023,4,Wednesday,0,Spring
106198,CUST2379,2022-02-20,41.28,Sports,3,High Value,0,North,286.87,2022,2,Sunday,1,Winter
106199,CUST1720,2022-10-09,31.31,Sports,2,Occasional,0,North,159.32,2022,10,Sunday,1,Fall
106200,CUST1969,2022-11-10,151.84,Home,3,High Value,1,East,141.8,2022,11,Thursday,0,Fall
106201,CUST2116,2023-11-17,216.72,Electronics,8,High Value,1,Central,195.3,2023,11,Friday,0,Fall
106202,CUST0149,2024-09-29,42.9,Electronics,3,High Value,0,East,203.72,2024,9,Sunday,1,Fall
106203,CUST2487,2024-12-18,162.56,Clothing,1,New,1,East,293.58,2024,12,Wednesday,0,Winter
106204,CUST1727,2024-02-09,124.82,Electronics,2,Occasional,0,Central,159.48,2024,2,Friday,0,Winter
106205,CUST0928,2023-09-20,91.28,Sports,3,High Value,0,East,178.82,2023,9,Wednesday,0,Fall
106206,CUST2569,2024-12-21,63.83,Home,3,High Value,0,South,221.55,2024,12,Saturday,1,Winter
106207,CUST0819,2022-07-06,88.82,Clothing,2,Occasional,0,East,142.34,2022,7,Wednesday,0,Summer
106208,CUST0880,2022-06-25,296.44,Electronics,6,High Value,1,Central,224.83,2022,6,Saturday,1,Summer
106209,CUST1457,2024-08-05,367.35,Clothing,3,High Value,1,North,123.25,2024,8,Monday,0,Summer
106210,CUST0115,2023-11-03,268.5,Sports,5,High Value,1,North,275.75,2023,11,Friday,0,Fall
106211,CUST2088,2023-07-04,49.91,Electronics,2,Occasional,0,West,298.15,2023,7,Tuesday,0,Summer
106212,CUST0059,2022-10-03,114.82,Clothing,2,Occasional,0,Central,141.53,2022,10,Monday,0,Fall
106213,CUST2381,2023-12-28,253.39,Clothing,5,High Value,1,South,272.09,2023,12,Thursday,0,Winter
106214,CUST0473,2022-10-08,443.74,Electronics,4,High Value,1,Central,146.48,2022,10,Saturday,1,Fall
106215,CUST1634,2024-09-03,392.04,Clothing,6,High Value,1,East,283.85,2024,9,Tuesday,0,Fall
106216,CUST0762,2024-02-04,120.18,Electronics,4,High Value,0,West,220.19,2024,2,Sunday,1,Winter
106217,CUST0906,2024-12-08,176.79,Sports,8,High Value,1,West,210.08,2024,12,Sunday,1,Winter
106218,CUST2169,2023-02-20,54.66,Clothing,1,New,0,North,188.96,2023,2,Monday,0,Winter
106219,CUST0355,2023-03-09,26.71,Clothing,3,High Value,0,North,120.98,2023,3,Thursday,0,Spring
106220,CUST2847,2023-06-02,302.28,Clothing,5,High Value,1,South,202.89,2023,6,Friday,0,Summer
106221,CUST0515,2022-02-13,111.94,Electronics,3,High Value,0,South,247.13,2022,2,Sunday,1,Winter
106222,CUST0756,2022-06-09,313.53,Clothing,3,High Value,1,West,243.65,2022,6,Thursday,0,Summer
106223,CUST2345,2022-04-02,27.83,Electronics,2,Occasional,0,North,168.65,2022,4,Saturday,1,Spring
106224,CUST1268,2022-04-21,24.74,Clothing,4,High Value,0,South,293.66,2022,4,Thursday,0,Spring
106225,CUST2674,2022-11-12,157.46,Sports,4,High Value,1,South,158.21,2022,11,Saturday,1,Fall
106226,CUST0291,2024-07-13,131.44,Sports,3,High Value,1,Central,260.82,2024,7,Saturday,1,Summer
106227,CUST2282,2022-07-25,105.73,Home,6,High Value,1,North,226.13,2022,7,Monday,0,Summer
106228,CUST1333,2024-07-05,440.26,Clothing,5,High Value,1,South,192.94,2024,7,Friday,0,Summer
106229,CUST1755,2023-09-05,84.66,Sports,2,Occasional,0,Central,237.67,2023,9,Tuesday,0,Fall
106230,CUST0272,2022-01-23,262.82,Home,3,High Value,1,North,186.04,2022,1,Sunday,1,Winter
106231,CUST2122,2023-04-17,99.64,Clothing,4,High Value,0,South,102.67,2023,4,Monday,0,Spring
106232,CUST0810,2023-01-16,86.14,Home,5,High Value,0,South,234.82,2023,1,Monday,0,Winter
106233,CUST0988,2022-08-06,142.71,Clothing,4,High Value,0,South,117.01,2022,8,Saturday,1,Summer
106234,CUST1579,2023-01-05,111.32,Electronics,3,High Value,0,South,208.4,2023,1,Thursday,0,Winter
106235,CUST1240,2022-07-17,364.47,Electronics,2,High Value,1,West,289.3,2022,7,Sunday,1,Summer
106236,CUST1287,2023-05-22,55.05,Electronics,6,High Value,0,West,263.14,2023,5,Monday,0,Spring
106237,CUST0174,2022-11-10,151.52,Home,3,High Value,1,North,205.48,2022,11,Thursday,0,Fall
106238,CUST2305,2024-07-12,344.02,Home,8,High Value,1,North,203.63,2024,7,Friday,0,Summer
106239,CUST1274,2024-01-20,387.05,Clothing,6,High Value,1,North,146.5,2024,1,Saturday,1,Winter
106240,CUST1494,2024-05-10,293.82,Sports,5,High Value,1,West,112.33,2024,5,Friday,0,Spring
106241,CUST0156,2024-05-02,143.62,Sports,5,High Value,0,West,255.57,2024,5,Thursday,0,Spring
106242,CUST0032,2022-10-18,111.63,Home,3,High Value,0,East,106.2,2022,10,Tuesday,0,Fall
106243,CUST0682,2024-10-07,50.83,Home,2,Occasional,0,Central,123.32,2024,10,Monday,0,Fall
106244,CUST0185,2022-12-16,363.82,Electronics,4,High Value,1,North,203.04,2022,12,Friday,0,Winter
106245,CUST0192,2024-11-02,192.17,Clothing,3,High Value,1,West,178.15,2024,11,Saturday,1,Fall
106246,CUST0450,2023-08-04,61.14,Home,1,New,0,Central,143.12,2023,8,Friday,0,Summer
106247,CUST2556,2023-04-29,97.86,Electronics,2,Occasional,0,South,255.63,2023,4,Saturday,1,Spring
106248,CUST2473,2024-03-03,45.36,Sports,4,High Value,0,East,275.36,2024,3,Sunday,1,Spring
106249,CUST2027,2022-11-06,336.52,Electronics,6,High Value,1,Central,246.69,2022,11,Sunday,1,Fall
106250,CUST1505,2024-12-22,297.74,Home,3,High Value,1,South,210.51,2024,12,Sunday,1,Winter
106251,CUST1030,2022-05-12,148.24,Clothing,3,High Value,0,North,151.83,2022,5,Thursday,0,Spring
106252,CUST1325,2022-09-03,80.26,Home,5,High Value,0,East,109.75,2022,9,Saturday,1,Fall
106253,CUST1703,2022-11-25,306.51,Home,1,High Value,1,North,273.78,2022,11,Friday,0,Fall
106254,CUST0064,2024-10-30,136.23,Electronics,1,New,0,Central,176.51,2024,10,Wednesday,0,Fall
106255,CUST2843,2022-03-06,148.6,Clothing,1,New,0,West,115.26,2022,3,Sunday,1,Spring
106256,CUST1710,2022-11-29,325.33,Electronics,3,High Value,1,Central,235.69,2022,11,Tuesday,0,Fall
106257,CUST2162,2024-03-18,99.63,Electronics,3,High Value,0,Central,241.24,2024,3,Monday,0,Spring
106258,CUST0432,2024-02-08,37.02,Home,4,High Value,0,North,163.67,2024,2,Thursday,0,Winter
106259,CUST1309,2022-10-31,22.5,Electronics,2,Occasional,0,South,277.52,2022,10,Monday,0,Fall
106260,CUST0575,2022-07-21,213.58,Sports,3,High Value,1,Central,154.25,2022,7,Thursday,0,Summer
106261,CUST0079,2022-10-23,191.46,Home,3,High Value,1,Central,164.09,2022,10,Sunday,1,Fall
106262,CUST0114,2022-01-25,60.48,Home,3,High Value,0,South,250.74,2022,1,Tuesday,0,Winter
106263,CUST1738,2022-03-17,84.33,Sports,1,New,0,South,271.99,2022,3,Thursday,0,Spring
106264,CUST1078,2022-04-24,29.18,Sports,2,Occasional,0,West,234.55,2022,4,Sunday,1,Spring
106265,CUST0108,2024-10-07,26.46,Clothing,3,High Value,0,North,163.62,2024,10,Monday,0,Fall
106266,CUST2847,2022-07-28,434.77,Sports,6,High Value,1,West,114.75,2022,7,Thursday,0,Summer
106267,CUST0831,2024-02-01,140.23,Sports,7,High Value,0,East,221.12,2024,2,Thursday,0,Winter
106268,CUST1304,2023-11-07,237.03,Clothing,1,High Value,1,South,247.27,2023,11,Tuesday,0,Fall
106269,CUST0865,2023-08-18,121.3,Home,2,Occasional,0,North,139.21,2023,8,Friday,0,Summer
106270,CUST1162,2024-05-08,182.76,Electronics,5,High Value,1,Central,128.12,2024,5,Wednesday,0,Spring
106271,CUST2523,2022-04-18,349.46,Clothing,1,High Value,1,Central,241.18,2022,4,Monday,0,Spring
106272,CUST1172,2024-11-23,41.08,Sports,2,Occasional,0,Central,126.79,2024,11,Saturday,1,Fall
106273,CUST1735,2024-08-20,67.27,Home,2,Occasional,0,South,156.99,2024,8,Tuesday,0,Summer
106274,CUST0015,2022-10-15,89.95,Sports,6,High Value,0,South,104.54,2022,10,Saturday,1,Fall
106275,CUST2770,2024-11-26,203.6,Clothing,2,High Value,1,South,224.73,2024,11,Tuesday,0,Fall
106276,CUST2920,2024-04-04,325.2,Clothing,4,High Value,1,Central,247.1,2024,4,Thursday,0,Spring
106277,CUST2225,2022-02-11,67.26,Home,3,High Value,0,West,273.16,2022,2,Friday,0,Winter
106278,CUST1556,2024-12-10,86.72,Clothing,4,High Value,0,Central,117.88,2024,12,Tuesday,0,Winter
106279,CUST1650,2023-12-07,358.84,Clothing,5,High Value,1,Central,207.69,2023,12,Thursday,0,Winter
106280,CUST0754,2022-02-07,29.37,Clothing,2,Occasional,0,East,122.22,2022,2,Monday,0,Winter
106281,CUST2238,2024-06-09,179.7,Electronics,5,High Value,1,Central,123.69,2024,6,Sunday,1,Summer
106282,CUST0960,2022-08-17,124.56,Home,5,High Value,0,West,259.92,2022,8,Wednesday,0,Summer
106283,CUST1154,2022-03-11,114.42,Home,3,High Value,0,North,157.54,2022,3,Friday,0,Spring
106284,CUST0293,2023-02-10,148.19,Electronics,1,New,0,Central,299.02,2023,2,Friday,0,Winter
106285,CUST0656,2022-03-10,407.74,Home,3,High Value,1,South,131.15,2022,3,Thursday,0,Spring
106286,CUST2075,2022-10-28,111.36,Home,5,High Value,0,Central,103.78,2022,10,Friday,0,Fall
106287,CUST1890,2023-04-21,119.36,Home,3,High Value,1,South,293.05,2023,4,Friday,0,Spring
106288,CUST0910,2023-01-24,125.13,Electronics,3,High Value,0,South,264.07,2023,1,Tuesday,0,Winter
106289,CUST1817,2022-04-16,53.29,Clothing,1,New,0,Central,138.07,2022,4,Saturday,1,Spring
106290,CUST2929,2023-03-15,143.29,Clothing,4,High Value,1,South,228.24,2023,3,Wednesday,0,Spring
106291,CUST1644,2024-04-07,61.0,Clothing,5,High Value,0,West,273.25,2024,4,Sunday,1,Spring
106292,CUST1173,2023-06-22,100.02,Clothing,5,High Value,0,North,170.66,2023,6,Thursday,0,Summer
106293,CUST0786,2024-06-06,130.97,Electronics,3,High Value,1,South,139.08,2024,6,Thursday,0,Summer
106294,CUST0545,2024-01-10,83.81,Clothing,3,High Value,0,Central,237.21,2024,1,Wednesday,0,Winter
106295,CUST0474,2022-12-11,154.79,Electronics,3,High Value,1,West,255.97,2022,12,Sunday,1,Winter
106296,CUST2583,2022-08-05,95.54,Electronics,3,High Value,0,East,172.22,2022,8,Friday,0,Summer
106297,CUST0048,2024-11-30,91.08,Clothing,3,High Value,0,North,294.91,2024,11,Saturday,1,Fall
106298,CUST0634,2023-07-20,210.48,Home,2,High Value,1,East,145.97,2023,7,Thursday,0,Summer
106299,CUST1947,2023-09-11,31.25,Electronics,2,Occasional,0,Central,283.52,2023,9,Monday,0,Fall
106300,CUST1590,2023-02-06,123.43,Clothing,3,High Value,0,North,104.32,2023,2,Monday,0,Winter
106301,CUST0208,2023-07-11,20.22,Clothing,2,Occasional,0,Central,195.36,2023,7,Tuesday,0,Summer
106302,CUST1015,2024-07-11,193.49,Home,3,High Value,1,West,192.67,2024,7,Thursday,0,Summer
106303,CUST0682,2024-04-08,30.92,Electronics,3,High Value,0,South,256.54,2024,4,Monday,0,Spring
106304,CUST0486,2023-07-29,438.49,Electronics,4,High Value,1,East,137.13,2023,7,Saturday,1,Summer
106305,CUST0128,2024-04-05,385.85,Sports,5,High Value,1,North,136.77,2024,4,Friday,0,Spring
106306,CUST2011,2023-02-21,143.02,Sports,5,High Value,0,West,198.16,2023,2,Tuesday,0,Winter
106307,CUST0460,2023-01-10,27.78,Sports,5,High Value,0,East,241.76,2023,1,Tuesday,0,Winter
106308,CUST0736,2023-03-12,61.28,Sports,1,New,0,West,167.51,2023,3,Sunday,1,Spring
106309,CUST2129,2023-12-25,257.06,Home,2,High Value,1,South,260.77,2023,12,Monday,0,Winter
106310,CUST2289,2022-03-10,136.07,Clothing,5,High Value,0,South,297.98,2022,3,Thursday,0,Spring
106311,CUST2330,2023-07-12,192.62,Electronics,7,High Value,1,West,231.66,2023,7,Wednesday,0,Summer
106312,CUST2282,2024-10-09,125.16,Clothing,7,High Value,0,East,109.46,2024,10,Wednesday,0,Fall
106313,CUST2183,2024-11-27,101.56,Electronics,4,High Value,1,North,216.28,2024,11,Wednesday,0,Fall
106314,CUST1323,2023-01-21,389.19,Clothing,3,High Value,1,East,155.99,2023,1,Saturday,1,Winter
106315,CUST2619,2022-12-22,406.46,Electronics,2,High Value,1,South,218.53,2022,12,Thursday,0,Winter
106316,CUST0073,2023-01-22,95.61,Clothing,2,Occasional,0,North,268.12,2023,1,Sunday,1,Winter
106317,CUST0141,2022-03-21,130.49,Sports,6,High Value,1,North,249.03,2022,3,Monday,0,Spring
106318,CUST0572,2023-03-12,133.14,Clothing,2,Occasional,0,North,105.6,2023,3,Sunday,1,Spring
106319,CUST0982,2023-01-22,38.95,Sports,3,High Value,0,Central,167.08,2023,1,Sunday,1,Winter
106320,CUST0769,2023-03-25,50.76,Sports,3,High Value,0,North,226.57,2023,3,Saturday,1,Spring
106321,CUST0450,2022-02-28,143.95,Home,2,Occasional,0,North,247.63,2022,2,Monday,0,Winter
106322,CUST2002,2024-08-22,60.95,Home,5,High Value,0,West,128.83,2024,8,Thursday,0,Summer
106323,CUST1374,2022-11-27,217.96,Sports,1,High Value,1,North,235.3,2022,11,Sunday,1,Fall
106324,CUST2623,2023-06-14,307.99,Clothing,2,High Value,1,West,119.18,2023,6,Wednesday,0,Summer
106325,CUST1947,2022-01-03,117.2,Sports,3,High Value,0,East,284.57,2022,1,Monday,0,Winter
106326,CUST1755,2022-07-21,96.29,Home,4,High Value,1,North,119.21,2022,7,Thursday,0,Summer
106327,CUST0685,2023-10-20,143.16,Clothing,2,Occasional,0,East,251.62,2023,10,Friday,0,Fall
106328,CUST0407,2024-04-28,28.91,Home,4,High Value,0,West,156.01,2024,4,Sunday,1,Spring
106329,CUST1872,2024-03-13,67.44,Clothing,5,High Value,0,South,273.28,2024,3,Wednesday,0,Spring
106330,CUST1842,2024-11-07,400.32,Home,5,High Value,1,East,194.33,2024,11,Thursday,0,Fall
106331,CUST2951,2022-02-04,129.23,Sports,3,High Value,0,North,273.36,2022,2,Friday,0,Winter
106332,CUST1246,2022-04-21,184.39,Home,5,High Value,1,East,151.05,2022,4,Thursday,0,Spring
106333,CUST0714,2022-04-11,94.1,Clothing,3,High Value,0,North,122.39,2022,4,Monday,0,Spring
106334,CUST0861,2023-06-13,63.33,Home,1,New,0,North,105.89,2023,6,Tuesday,0,Summer
106335,CUST1636,2022-02-07,84.86,Home,3,High Value,0,East,207.92,2022,2,Monday,0,Winter
106336,CUST2625,2022-07-23,114.49,Home,5,High Value,0,South,137.44,2022,7,Saturday,1,Summer
106337,CUST0182,2022-02-04,136.97,Sports,1,New,0,East,245.76,2022,2,Friday,0,Winter
106338,CUST2785,2022-03-06,89.29,Electronics,4,High Value,0,East,200.74,2022,3,Sunday,1,Spring
106339,CUST1508,2022-12-17,54.84,Clothing,4,High Value,0,North,279.85,2022,12,Saturday,1,Winter
106340,CUST1190,2024-08-06,177.04,Home,3,High Value,1,North,217.03,2024,8,Tuesday,0,Summer
106341,CUST1487,2024-05-29,90.17,Electronics,2,Occasional,0,South,174.57,2024,5,Wednesday,0,Spring
106342,CUST1948,2022-12-26,65.23,Clothing,2,Occasional,0,North,273.18,2022,12,Monday,0,Winter
106343,CUST0492,2023-02-07,257.62,Electronics,5,High Value,1,Central,222.07,2023,2,Tuesday,0,Winter
106344,CUST2253,2023-03-07,80.82,Clothing,2,Occasional,0,Central,175.72,2023,3,Tuesday,0,Spring
106345,CUST1035,2022-08-10,46.83,Electronics,3,High Value,0,South,156.8,2022,8,Wednesday,0,Summer
106346,CUST2695,2022-05-17,114.73,Home,4,High Value,0,North,278.02,2022,5,Tuesday,0,Spring
106347,CUST0870,2022-05-19,92.42,Clothing,4,High Value,0,South,264.67,2022,5,Thursday,0,Spring
106348,CUST2796,2024-07-23,179.28,Home,1,New,1,East,285.37,2024,7,Tuesday,0,Summer
106349,CUST0876,2023-04-12,183.17,Clothing,4,High Value,1,East,156.0,2023,4,Wednesday,0,Spring
106350,CUST1906,2024-07-17,116.23,Clothing,4,High Value,0,Central,239.77,2024,7,Wednesday,0,Summer
106351,CUST2691,2024-11-29,84.05,Electronics,5,High Value,1,Central,227.82,2024,11,Friday,0,Fall
106352,CUST0053,2024-04-14,42.68,Clothing,4,High Value,0,North,215.52,2024,4,Sunday,1,Spring
106353,CUST0238,2023-04-22,35.9,Home,6,High Value,0,North,107.33,2023,4,Saturday,1,Spring
106354,CUST1053,2024-04-15,68.19,Electronics,4,High Value,0,Central,176.02,2024,4,Monday,0,Spring
106355,CUST2615,2023-11-24,308.77,Electronics,4,High Value,1,West,211.81,2023,11,Friday,0,Fall
106356,CUST0460,2024-09-27,124.77,Clothing,6,High Value,0,South,104.42,2024,9,Friday,0,Fall
106357,CUST2164,2022-09-19,356.76,Home,2,High Value,1,East,211.75,2022,9,Monday,0,Fall
106358,CUST2192,2024-02-02,237.42,Sports,1,High Value,1,West,268.39,2024,2,Friday,0,Winter
106359,CUST0565,2024-08-12,101.74,Sports,3,High Value,0,West,141.43,2024,8,Monday,0,Summer
106360,CUST1648,2023-04-09,148.08,Clothing,5,High Value,0,South,164.7,2023,4,Sunday,1,Spring
106361,CUST0959,2022-01-11,334.77,Sports,3,High Value,1,Central,292.2,2022,1,Tuesday,0,Winter
106362,CUST0963,2022-02-22,419.47,Clothing,3,High Value,1,Central,265.38,2022,2,Tuesday,0,Winter
106363,CUST0970,2024-01-17,28.42,Clothing,3,High Value,0,West,279.32,2024,1,Wednesday,0,Winter
106364,CUST2822,2024-03-09,23.37,Sports,3,High Value,0,Central,234.87,2024,3,Saturday,1,Spring
