purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region
107622,CUST2092,2023-03-10,134.33,Sports,1,Occasional,0,South
107623,CUST1376,2024-12-30,153.04,Clothing,4,High Value,0,North
107624,CUST1624,2024-03-03,166.58,Home,3,High Value,0,South
107625,CUST0644,2022-02-16,46.74,Electronics,3,High Value,0,South
107626,CUST0988,2024-01-16,32.37,Electronics,4,High Value,0,Central
107627,CUST1814,2023-06-30,196.83,Home,1,High Value,1,South
107628,CUST0506,2023-06-07,69.71,Home,0,New,1,Central
107629,CUST2656,2022-11-02,218.3,Sports,2,High Value,1,South
107630,CUST2944,2023-04-30,79.98,Home,3,High Value,0,Central
107631,CUST1621,2022-12-19,83.3,Sports,2,Occasional,1,North
107632,CUST1898,2024-03-14,77.89,Clothing,7,High Value,0,Central
107633,CUST2404,2022-08-10,102.74,Electronics,3,High Value,0,North
107634,CUST2561,2022-06-25,138.92,Home,1,Occasional,0,South
107635,CUST2454,2023-09-22,91.5,Sports,2,Occasional,0,West
107636,CUST2623,2024-03-21,149.79,Clothing,2,Occasional,0,West
107637,CUST0441,2024-03-14,121.85,Home,3,High Value,0,West
107638,CUST2009,2022-11-11,96.08,Home,3,High Value,1,South
107639,CUST1326,2022-04-12,85.43,Electronics,1,Occasional,0,South
107640,CUST2265,2023-04-03,90.66,Home,4,High Value,0,North
107641,CUST0680,2024-03-07,180.46,Clothing,2,High Value,0,East
107642,CUST2160,2024-11-04,50.03,Electronics,4,High Value,0,West
107643,CUST1640,2022-03-11,194.4,Electronics,4,High Value,0,Central
107644,CUST2758,2023-12-07,86.5,Sports,1,Occasional,1,Central
107645,CUST1113,2024-11-28,97.93,Electronics,1,Occasional,1,North
107646,CUST2890,2023-12-17,216.35,Home,3,High Value,1,East
107647,CUST2144,2023-03-27,190.98,Clothing,2,High Value,0,West
107648,CUST0735,2022-06-21,42.77,Electronics,2,Occasional,1,Central
107649,CUST0965,2023-10-27,134.97,Home,1,Occasional,0,North
107650,CUST1420,2022-12-13,44.29,Electronics,1,Occasional,1,West
107651,CUST2822,2023-05-29,101.22,Home,5,High Value,0,South
107652,CUST2019,2024-05-31,34.05,Electronics,1,Occasional,0,West
107653,CUST2613,2024-12-30,190.38,Home,1,High Value,0,East
107654,CUST0380,2022-04-08,76.52,Sports,2,Occasional,0,North
107655,CUST2702,2023-12-02,171.8,Home,3,High Value,0,West
107656,CUST1754,2022-12-12,209.56,Home,1,High Value,1,West
107657,CUST1606,2022-02-07,102.6,Home,2,Occasional,0,East
107658,CUST2255,2022-07-28,115.68,Electronics,3,High Value,0,North
107659,CUST1188,2022-03-10,171.81,Electronics,1,High Value,0,East
107660,CUST1471,2024-06-29,133.35,Sports,3,High Value,0,West
107661,CUST1044,2022-10-19,92.25,Home,4,High Value,0,West
107662,CUST1382,2022-03-03,118.0,Sports,6,High Value,0,South
107663,CUST2129,2023-07-18,85.03,Clothing,0,New,0,Central
107664,CUST2809,2024-05-25,157.81,Electronics,3,High Value,0,West
107665,CUST1623,2022-06-17,193.99,Sports,2,High Value,0,Central
107666,CUST0816,2023-02-17,113.9,Clothing,3,High Value,0,East
107667,CUST2521,2024-09-13,156.6,Clothing,4,High Value,0,Central
107668,CUST0018,2022-11-07,182.28,Electronics,3,High Value,0,Central
107669,CUST2036,2022-01-25,168.72,Sports,7,High Value,0,East
107670,CUST0908,2024-03-04,39.61,Home,1,Occasional,0,West
107671,CUST2113,2023-11-04,118.65,Clothing,6,High Value,1,Central
107672,CUST2426,2023-01-02,130.58,Clothing,4,High Value,0,South
107673,CUST2087,2023-03-15,170.76,Electronics,2,High Value,0,West
107674,CUST1705,2022-11-15,130.93,Electronics,3,High Value,1,Central
107675,CUST1394,2024-08-27,98.84,Sports,2,Occasional,0,South
107676,CUST2819,2024-08-19,112.99,Electronics,1,Occasional,0,West
107677,CUST1809,2023-03-31,143.63,Sports,2,Occasional,0,Central
107678,CUST2601,2024-09-24,80.96,Sports,1,Occasional,0,North
107679,CUST2935,2023-01-09,94.97,Home,1,Occasional,0,West
107680,CUST2104,2023-05-18,138.48,Sports,2,Occasional,0,East
107681,CUST2854,2022-03-28,157.2,Clothing,5,High Value,0,East
107682,CUST2874,2022-10-24,62.44,Electronics,1,Occasional,0,South
107683,CUST2228,2024-07-02,94.52,Electronics,2,Occasional,0,East
107684,CUST2497,2022-05-12,99.21,Clothing,5,High Value,0,West
107685,CUST1958,2022-02-09,189.92,Home,2,High Value,0,East
107686,CUST0088,2024-01-11,55.75,Sports,2,Occasional,0,Central
107687,CUST0673,2024-02-25,147.3,Electronics,3,High Value,0,South
107688,CUST2807,2024-10-14,112.84,Clothing,4,High Value,0,South
107689,CUST0296,2024-12-28,134.01,Electronics,2,Occasional,0,East
107690,CUST0268,2023-10-17,196.37,Electronics,3,High Value,0,North
107691,CUST0494,2022-06-10,106.96,Home,2,Occasional,0,East
107692,CUST0507,2024-10-21,126.93,Electronics,5,High Value,0,Central
107693,CUST1152,2024-10-10,63.48,Electronics,3,High Value,0,South
107694,CUST0538,2022-06-05,187.27,Clothing,4,High Value,1,East
107695,CUST1947,2022-01-09,113.1,Electronics,2,Occasional,0,South
107696,CUST0634,2023-09-14,22.21,Electronics,1,Occasional,0,South
107697,CUST1719,2022-01-23,165.65,Home,2,High Value,0,North
107698,CUST2541,2024-01-11,63.23,Clothing,0,New,0,West
107699,CUST1034,2024-05-25,140.87,Home,1,Occasional,0,West
107700,CUST0745,2022-07-31,34.62,Electronics,1,Occasional,0,South
107701,CUST2120,2024-07-22,144.66,Electronics,2,Occasional,0,Central
107702,CUST0412,2022-04-23,86.66,Clothing,3,High Value,0,East
107703,CUST2944,2024-08-05,118.44,Sports,4,High Value,0,South
107704,CUST0911,2024-11-24,211.09,Home,6,High Value,1,North
107705,CUST0154,2022-06-16,93.26,Clothing,3,High Value,1,Central
107706,CUST2838,2024-09-11,166.64,Sports,1,High Value,0,West
107707,CUST1219,2022-11-17,139.47,Clothing,0,New,0,South
107708,CUST1714,2024-09-24,174.97,Electronics,1,High Value,0,South
107709,CUST1071,2024-12-27,81.84,Sports,0,New,1,West
107710,CUST2196,2022-11-29,154.92,Electronics,3,High Value,1,North
107711,CUST1786,2024-02-19,67.67,Clothing,0,New,0,West
107712,CUST0631,2024-06-13,132.79,Clothing,2,Occasional,0,East
107713,CUST2920,2023-11-03,76.38,Home,1,Occasional,0,East
107714,CUST0165,2024-09-01,87.01,Home,2,Occasional,0,Central
107715,CUST2806,2023-07-02,22.82,Home,4,High Value,0,South
107716,CUST2723,2023-05-06,173.66,Clothing,4,High Value,0,North
107717,CUST1808,2024-03-18,44.67,Home,2,Occasional,0,North
107718,CUST0251,2023-07-31,22.53,Sports,0,New,0,Central
107719,CUST1808,2024-09-16,83.46,Home,3,High Value,0,West
107720,CUST2978,2023-06-25,128.99,Clothing,0,New,1,West
107721,CUST1234,2023-11-11,29.45,Clothing,6,High Value,1,East
107722,CUST0805,2022-10-15,149.24,Sports,5,High Value,0,South
107723,CUST2708,2022-12-01,99.76,Sports,1,Occasional,1,West
107724,CUST0192,2022-03-15,54.22,Sports,5,High Value,0,Central
107725,CUST1462,2023-08-07,60.79,Home,3,High Value,0,West
107726,CUST1425,2024-03-24,35.8,Sports,2,Occasional,0,West
107727,CUST2269,2024-02-04,31.89,Sports,1,Occasional,0,East
107728,CUST1652,2022-09-13,133.55,Sports,3,High Value,0,East
107729,CUST2906,2024-05-28,69.87,Electronics,2,Occasional,0,West
107730,CUST0705,2024-07-23,184.98,Clothing,6,High Value,0,East
107731,CUST1972,2022-09-17,180.54,Electronics,1,High Value,0,North
107732,CUST0464,2024-05-30,31.87,Home,2,Occasional,0,Central
107733,CUST2660,2022-04-17,81.62,Clothing,0,New,0,East
107734,CUST0928,2023-09-09,105.73,Home,3,High Value,0,West
107735,CUST2002,2024-05-21,127.76,Clothing,0,New,0,East
107736,CUST0618,2022-02-02,154.64,Electronics,1,High Value,0,West
107737,CUST0308,2023-11-28,91.22,Home,3,High Value,0,Central
107738,CUST0237,2023-06-13,90.88,Sports,2,Occasional,1,North
107739,CUST0487,2022-10-10,111.8,Electronics,3,High Value,0,Central
107740,CUST1753,2023-10-07,164.85,Sports,5,High Value,0,North
107741,CUST0620,2024-01-02,139.94,Home,1,Occasional,0,North
107742,CUST2717,2024-07-30,163.64,Sports,2,High Value,0,North
107743,CUST2852,2024-05-29,117.94,Sports,4,High Value,0,West
107744,CUST1977,2023-12-09,102.0,Home,3,High Value,0,East
107745,CUST1763,2024-09-23,45.24,Sports,1,Occasional,0,South
107746,CUST1229,2023-02-10,28.68,Clothing,1,Occasional,0,West
107747,CUST0471,2024-03-01,54.67,Electronics,2,Occasional,0,South
107748,CUST1464,2023-08-25,153.56,Sports,3,High Value,0,West
107749,CUST1152,2022-08-14,39.51,Clothing,4,High Value,0,East
107750,CUST0162,2022-02-24,61.92,Clothing,6,High Value,0,South
107751,CUST1632,2022-10-08,25.2,Electronics,4,High Value,0,South
107752,CUST0538,2024-08-20,165.89,Sports,5,High Value,0,South
107753,CUST0949,2023-11-27,122.44,Sports,2,Occasional,0,East
107754,CUST0902,2022-05-06,40.82,Sports,2,Occasional,0,East
107755,CUST2894,2023-12-28,104.3,Clothing,3,High Value,0,West
107756,CUST1108,2022-01-15,143.61,Sports,1,Occasional,0,West
107757,CUST0837,2024-06-14,191.38,Sports,3,High Value,1,North
107758,CUST2172,2024-10-02,145.6,Home,3,High Value,0,East
107759,CUST1307,2023-08-13,188.52,Clothing,1,High Value,0,West
107760,CUST2367,2022-09-25,144.8,Electronics,2,Occasional,0,South
107761,CUST0753,2023-07-22,48.9,Clothing,4,High Value,0,Central
107762,CUST2344,2023-09-22,196.36,Home,4,High Value,0,West
107763,CUST1298,2023-10-16,188.83,Electronics,2,High Value,0,Central
107764,CUST0999,2022-12-04,103.9,Sports,2,Occasional,1,East
107765,CUST0624,2022-10-29,171.85,Home,3,High Value,0,West
107766,CUST0904,2024-02-19,183.91,Sports,1,High Value,0,East
107767,CUST2460,2022-12-23,173.38,Clothing,0,High Value,0,North
107768,CUST0841,2024-07-03,198.56,Clothing,3,High Value,0,East
107769,CUST2380,2024-08-24,131.77,Electronics,1,Occasional,0,East
107770,CUST2436,2022-12-18,110.14,Clothing,2,Occasional,1,South
107771,CUST1576,2023-05-14,187.73,Home,4,High Value,0,Central
107772,CUST0854,2024-05-28,198.74,Clothing,3,High Value,0,South
107773,CUST2778,2023-12-23,139.35,Home,3,High Value,1,East
107774,CUST1872,2023-05-08,108.66,Electronics,2,Occasional,0,East
107775,CUST0401,2024-06-16,162.35,Clothing,1,High Value,1,East
107776,CUST1400,2022-08-09,107.28,Clothing,2,Occasional,0,West
107777,CUST1037,2022-06-05,189.8,Home,5,High Value,1,Central
107778,CUST2408,2022-07-09,190.89,Home,5,High Value,0,Central
107779,CUST2441,2022-04-23,80.05,Sports,2,Occasional,0,East
107780,CUST0498,2023-04-28,134.6,Clothing,2,Occasional,0,South
107781,CUST2684,2023-06-13,39.93,Electronics,3,High Value,1,East
107782,CUST0437,2022-09-26,190.95,Home,1,High Value,0,East
107783,CUST2559,2024-04-26,109.55,Home,5,High Value,0,South
107784,CUST0443,2022-04-15,182.53,Home,3,High Value,0,West
107785,CUST2594,2023-02-11,163.07,Sports,5,High Value,0,East
107786,CUST1301,2022-07-14,164.58,Home,4,High Value,0,West
107787,CUST2354,2024-02-12,153.12,Electronics,6,High Value,0,Central
107788,CUST1742,2024-09-13,73.93,Sports,3,High Value,0,North
107789,CUST1883,2023-02-24,191.53,Electronics,4,High Value,0,Central
107790,CUST0458,2022-07-26,126.22,Sports,3,High Value,0,South
107791,CUST2954,2024-03-29,198.45,Clothing,6,High Value,0,East
107792,CUST2502,2023-01-19,60.03,Electronics,5,High Value,0,East
107793,CUST0542,2022-02-13,185.72,Electronics,5,High Value,0,East
107794,CUST1584,2024-09-12,186.29,Clothing,5,High Value,0,East
107795,CUST2671,2023-08-08,143.6,Home,2,Occasional,0,North
107796,CUST1807,2022-03-01,170.65,Home,1,High Value,0,South
107797,CUST2337,2023-01-21,45.56,Electronics,2,Occasional,0,East
107798,CUST1007,2022-11-16,146.97,Electronics,4,High Value,0,South
107799,CUST2082,2022-01-27,122.19,Sports,0,New,0,West
107800,CUST0598,2024-03-22,88.68,Sports,3,High Value,0,South
107801,CUST2739,2022-04-16,180.19,Electronics,2,High Value,0,East
107802,CUST2758,2023-02-11,144.1,Clothing,2,Occasional,0,North
107803,CUST1063,2022-12-24,64.06,Sports,3,High Value,0,Central
107804,CUST0080,2022-02-17,148.43,Clothing,4,High Value,0,South
107805,CUST0423,2024-11-02,57.68,Clothing,3,High Value,1,North
107806,CUST2549,2022-04-25,92.59,Home,4,High Value,0,North
107807,CUST2840,2024-10-10,56.48,Electronics,4,High Value,0,Central
107808,CUST1764,2024-06-08,190.84,Electronics,3,High Value,0,East
107809,CUST1630,2023-01-28,31.05,Sports,2,Occasional,0,South
107810,CUST1559,2024-07-02,72.9,Electronics,4,High Value,0,North
107811,CUST0881,2023-08-23,131.58,Electronics,1,Occasional,0,Central
107812,CUST2185,2024-08-26,105.3,Home,7,High Value,0,West
107813,CUST0533,2024-11-08,167.82,Clothing,1,High Value,1,North
107814,CUST1166,2022-10-03,97.8,Home,3,High Value,0,West
107815,CUST1531,2023-11-21,45.99,Sports,0,New,1,Central
107816,CUST0786,2022-08-12,112.05,Sports,4,High Value,0,Central
107817,CUST2822,2024-08-05,145.27,Electronics,6,High Value,0,Central
107818,CUST1483,2022-08-21,25.47,Electronics,1,Occasional,0,East
107819,CUST0665,2024-09-26,87.98,Home,1,Occasional,0,East
107820,CUST0308,2022-11-08,154.02,Clothing,4,High Value,1,Central
107821,CUST0661,2022-08-31,189.72,Home,2,High Value,0,North
107822,CUST0131,2022-09-13,59.9,Home,2,Occasional,0,West
107823,CUST1820,2022-06-25,135.48,Home,2,Occasional,1,East
107824,CUST2821,2024-07-19,163.62,Home,2,High Value,0,Central
107825,CUST2300,2023-07-11,27.67,Home,2,Occasional,0,South
107826,CUST2379,2023-12-28,115.65,Home,4,High Value,1,Central
107827,CUST1070,2024-12-24,184.57,Clothing,6,High Value,1,South
107828,CUST2301,2022-10-29,175.89,Sports,3,High Value,0,North
107829,CUST1522,2024-08-05,146.64,Sports,2,Occasional,0,North
107830,CUST1720,2022-04-10,186.56,Clothing,6,High Value,0,East
107831,CUST1442,2023-04-08,105.18,Home,2,Occasional,0,East
107832,CUST1382,2024-08-18,169.07,Electronics,7,High Value,0,North
107833,CUST2103,2023-06-06,190.17,Home,6,High Value,1,South
107834,CUST1725,2023-11-22,197.77,Clothing,4,High Value,1,South
107835,CUST1663,2023-07-02,138.53,Clothing,5,High Value,0,North
107836,CUST0331,2022-11-02,153.18,Clothing,1,High Value,1,South
107837,CUST0463,2022-05-23,187.86,Home,1,High Value,0,North
107838,CUST2452,2024-02-15,33.45,Electronics,1,Occasional,0,North
107839,CUST1685,2024-09-20,86.11,Home,2,Occasional,0,South
107840,CUST0968,2024-03-15,87.5,Clothing,3,High Value,0,South
107841,CUST0728,2022-03-19,63.86,Sports,3,High Value,0,South
107842,CUST2532,2024-06-01,139.71,Sports,2,Occasional,1,West
107843,CUST2206,2024-02-29,68.67,Clothing,5,High Value,0,East
107844,CUST2497,2023-07-04,81.83,Home,6,High Value,0,Central
107845,CUST1449,2024-03-23,119.0,Electronics,1,Occasional,0,East
107846,CUST1856,2022-01-05,33.68,Home,3,High Value,0,South
107847,CUST2911,2024-07-01,163.21,Clothing,3,High Value,0,North
107848,CUST2726,2022-06-14,133.2,Electronics,1,Occasional,1,West
107849,CUST0551,2024-12-26,66.58,Home,6,High Value,0,East
107850,CUST1511,2024-06-07,54.37,Home,1,Occasional,0,East
107851,CUST0496,2022-01-10,75.92,Home,2,Occasional,0,East
107852,CUST0148,2022-01-28,36.2,Electronics,2,Occasional,0,East
107853,CUST1979,2023-08-06,194.31,Sports,3,High Value,0,North
107854,CUST2818,2024-09-03,37.13,Clothing,10,High Value,0,South
107855,CUST2716,2023-11-17,25.26,Clothing,5,High Value,1,East
107856,CUST0051,2024-04-05,37.85,Clothing,0,New,0,North
107857,CUST2899,2024-03-29,167.1,Clothing,6,High Value,0,North
107858,CUST1207,2022-01-04,78.26,Clothing,1,Occasional,0,East
107859,CUST2937,2023-03-10,50.23,Home,0,New,0,Central
107860,CUST0342,2023-12-02,45.23,Home,3,High Value,1,Central
107861,CUST1091,2023-05-28,151.2,Clothing,1,High Value,0,Central
107862,CUST2205,2023-09-12,189.3,Clothing,5,High Value,0,East
107863,CUST2860,2024-10-12,77.78,Sports,2,Occasional,0,East
107864,CUST1487,2022-11-11,128.83,Clothing,2,Occasional,1,East
107865,CUST2211,2022-05-02,42.91,Clothing,1,Occasional,0,North
107866,CUST2711,2022-12-17,208.96,Electronics,1,High Value,1,South
107867,CUST1006,2023-03-19,83.02,Sports,2,Occasional,0,Central
107868,CUST0131,2023-12-15,172.27,Electronics,3,High Value,1,Central
107869,CUST2184,2022-11-14,125.12,Electronics,3,High Value,1,Central
107870,CUST0015,2023-02-26,91.98,Sports,2,Occasional,0,Central
107871,CUST2896,2022-07-25,196.95,Clothing,2,High Value,0,East
107872,CUST2673,2022-06-01,186.03,Sports,3,High Value,1,North
107873,CUST1659,2023-08-15,29.93,Clothing,1,Occasional,0,West
107874,CUST1712,2023-12-16,157.47,Clothing,3,High Value,0,Central
107875,CUST1133,2024-08-02,144.96,Clothing,2,Occasional,0,South
107876,CUST2938,2023-11-02,175.06,Sports,1,High Value,1,East
107877,CUST2218,2023-11-27,117.38,Clothing,1,Occasional,0,North
107878,CUST1191,2024-04-26,134.41,Clothing,0,New,0,West
107879,CUST2666,2023-11-04,104.06,Clothing,1,Occasional,0,North
107880,CUST2030,2023-04-12,63.4,Electronics,4,High Value,0,West
107881,CUST2414,2022-05-01,64.17,Electronics,1,Occasional,0,East
107882,CUST1638,2024-07-05,59.61,Home,1,Occasional,0,South
107883,CUST2817,2022-03-22,129.27,Sports,0,New,0,North
107884,CUST0038,2024-08-05,64.31,Clothing,0,New,0,West
107885,CUST0878,2024-03-25,30.22,Electronics,5,High Value,0,East
107886,CUST2166,2023-04-13,77.7,Home,6,High Value,0,North
107887,CUST1276,2023-05-26,154.86,Sports,2,High Value,0,West
107888,CUST2481,2022-02-15,72.04,Home,1,Occasional,0,North
107889,CUST2673,2023-09-13,189.21,Sports,4,High Value,0,East
107890,CUST0943,2022-10-24,38.4,Home,1,Occasional,0,West
107891,CUST0436,2023-01-16,39.73,Sports,1,Occasional,0,East
107892,CUST2385,2024-01-04,46.95,Electronics,6,High Value,0,East
107893,CUST1661,2024-01-12,42.66,Clothing,1,Occasional,0,South
107894,CUST0253,2022-12-21,62.01,Sports,1,Occasional,1,East
107895,CUST1016,2023-07-04,45.69,Sports,2,Occasional,0,West
107896,CUST1079,2023-10-25,162.02,Electronics,3,High Value,0,West
107897,CUST2357,2022-02-10,174.79,Clothing,6,High Value,0,Central
107898,CUST0852,2024-12-04,131.15,Clothing,2,Occasional,0,Central
107899,CUST2575,2022-06-13,136.78,Home,2,Occasional,1,East
107900,CUST2368,2022-05-13,156.62,Home,4,High Value,0,East
107901,CUST1057,2024-09-22,132.17,Sports,2,Occasional,0,Central
107902,CUST0276,2024-03-30,91.59,Home,3,High Value,0,East
107903,CUST2655,2024-11-17,54.72,Clothing,1,Occasional,1,East
107904,CUST1869,2024-11-04,149.39,Home,0,New,0,South
107905,CUST2211,2023-01-15,35.0,Electronics,2,Occasional,0,South
107906,CUST0660,2023-06-23,116.27,Clothing,6,High Value,1,West
107907,CUST2644,2023-03-24,42.4,Home,2,Occasional,0,South
107908,CUST0655,2022-04-04,25.12,Sports,1,Occasional,0,West
107909,CUST2934,2023-08-26,143.88,Home,5,High Value,0,West
107910,CUST1441,2023-08-01,151.43,Home,1,High Value,0,North
107911,CUST0105,2023-10-28,54.16,Electronics,2,Occasional,0,West
107912,CUST1401,2024-08-20,86.76,Sports,3,High Value,0,West
107913,CUST2229,2022-08-25,36.58,Electronics,3,High Value,0,North
107914,CUST2913,2024-07-10,155.58,Home,3,High Value,0,South
107915,CUST2490,2024-10-24,32.44,Electronics,3,High Value,0,Central
107916,CUST1844,2022-09-13,147.88,Electronics,3,High Value,0,East
107917,CUST2877,2023-07-02,105.38,Electronics,3,High Value,0,West
107918,CUST1918,2022-03-22,141.11,Electronics,2,Occasional,0,South
107919,CUST2697,2024-10-05,46.14,Electronics,2,Occasional,0,West
107920,CUST1770,2024-03-23,159.14,Home,2,High Value,0,North
107921,CUST0426,2022-01-23,155.98,Home,4,High Value,0,South
107922,CUST1233,2024-05-27,116.9,Sports,1,Occasional,0,Central
107923,CUST1852,2022-04-26,184.3,Sports,4,High Value,0,North
107924,CUST0408,2024-01-06,168.65,Clothing,1,High Value,0,East
107925,CUST2502,2022-04-22,118.27,Sports,6,High Value,0,East
107926,CUST2487,2024-06-10,132.84,Electronics,5,High Value,0,South
107927,CUST0576,2023-11-01,25.15,Home,1,Occasional,0,West
107928,CUST1965,2023-10-02,105.32,Sports,5,High Value,0,South
107929,CUST1675,2023-06-10,208.69,Home,1,High Value,1,East
107930,CUST0332,2023-09-28,178.28,Home,0,High Value,0,East
107931,CUST1988,2022-04-04,97.53,Electronics,1,Occasional,0,East
107932,CUST0671,2024-05-23,187.78,Electronics,1,High Value,0,South
107933,CUST2263,2022-03-16,78.65,Home,1,Occasional,0,West
107934,CUST1320,2024-03-22,143.84,Sports,3,High Value,0,South
107935,CUST2979,2024-10-28,162.58,Electronics,3,High Value,0,Central
107936,CUST0364,2023-12-08,59.91,Home,3,High Value,0,West
107937,CUST2507,2024-11-02,163.31,Home,2,High Value,1,Central
107938,CUST2383,2024-04-03,109.43,Home,3,High Value,0,East
107939,CUST1167,2022-01-06,100.43,Clothing,3,High Value,0,West
107940,CUST1734,2023-10-12,85.7,Clothing,3,High Value,0,East
107941,CUST2262,2023-11-05,97.13,Sports,3,High Value,0,South
107942,CUST0489,2022-11-26,26.49,Home,4,High Value,1,South
107943,CUST0730,2024-04-09,179.47,Electronics,2,High Value,0,North
107944,CUST2074,2022-04-06,35.78,Electronics,3,High Value,0,East
107945,CUST2893,2023-03-09,94.16,Sports,1,Occasional,0,West
107946,CUST0831,2024-06-22,218.57,Sports,0,High Value,1,North
107947,CUST2815,2024-03-10,168.13,Sports,3,High Value,0,South
107948,CUST0125,2022-02-14,114.77,Clothing,3,High Value,0,East
107949,CUST1037,2022-11-25,83.55,Sports,6,High Value,0,North
107950,CUST1598,2024-06-19,109.65,Electronics,3,High Value,1,East
107951,CUST0823,2022-10-12,126.2,Clothing,1,Occasional,0,South
107952,CUST0062,2022-02-18,85.02,Sports,4,High Value,0,West
107953,CUST1892,2023-03-20,128.53,Clothing,4,High Value,0,Central
107954,CUST2255,2022-11-23,125.89,Sports,4,High Value,1,West
107955,CUST0639,2024-09-19,191.82,Sports,3,High Value,0,North
107956,CUST0975,2022-07-02,124.91,Clothing,2,Occasional,0,East
107957,CUST0510,2022-08-15,186.34,Clothing,2,High Value,0,North
107958,CUST1497,2022-12-17,154.65,Electronics,0,High Value,1,North
107959,CUST0144,2023-11-17,22.19,Clothing,2,Occasional,0,South
107960,CUST2912,2023-04-21,129.18,Sports,3,High Value,0,Central
107961,CUST2607,2024-12-09,154.33,Sports,5,High Value,0,Central
107962,CUST1211,2024-02-08,132.82,Sports,1,Occasional,0,South
107963,CUST0656,2022-06-13,74.8,Clothing,4,High Value,1,North
107964,CUST2168,2024-06-06,79.93,Clothing,5,High Value,0,East
107965,CUST0494,2023-11-20,95.93,Clothing,3,High Value,1,East
107966,CUST2523,2022-01-29,145.32,Home,3,High Value,0,West
107967,CUST2211,2024-09-16,87.59,Electronics,3,High Value,0,Central
107968,CUST1534,2022-06-10,95.51,Home,2,Occasional,1,East
107969,CUST2753,2022-01-01,192.0,Sports,1,High Value,0,East
107970,CUST1649,2023-07-18,153.36,Home,2,High Value,0,North
107971,CUST1577,2023-11-13,136.03,Clothing,4,High Value,1,South
107972,CUST2064,2024-10-04,104.64,Sports,2,Occasional,0,North
107973,CUST0408,2024-10-05,124.37,Home,2,Occasional,0,East
107974,CUST0567,2022-12-26,173.09,Clothing,3,High Value,1,West
107975,CUST2474,2024-07-11,68.06,Clothing,3,High Value,0,West
107976,CUST1080,2023-08-13,145.66,Electronics,1,Occasional,0,West
107977,CUST0072,2023-11-10,89.44,Sports,0,New,0,West
107978,CUST2617,2023-06-18,65.38,Clothing,1,Occasional,1,Central
107979,CUST2233,2023-08-01,188.84,Home,4,High Value,0,West
107980,CUST2933,2023-03-04,149.05,Electronics,3,High Value,0,East
107981,CUST1177,2022-05-19,69.06,Home,2,Occasional,0,Central
107982,CUST2118,2023-04-06,124.51,Clothing,2,Occasional,0,North
107983,CUST2993,2023-05-24,185.89,Home,5,High Value,0,Central
107984,CUST2148,2024-03-01,191.59,Electronics,4,High Value,0,East
107985,CUST0763,2023-10-09,109.76,Sports,5,High Value,0,Central
107986,CUST0144,2024-08-12,84.27,Home,3,High Value,0,South
107987,CUST1509,2024-04-28,169.18,Clothing,3,High Value,0,Central
107988,CUST0640,2024-06-08,87.13,Sports,1,Occasional,1,Central
107989,CUST0876,2023-01-22,143.45,Sports,3,High Value,0,Central
107990,CUST0577,2023-10-24,179.47,Electronics,1,High Value,0,North
107991,CUST0905,2024-10-08,84.69,Clothing,2,Occasional,0,South
107992,CUST2367,2024-06-04,86.78,Home,3,High Value,1,North
107993,CUST1715,2023-02-11,36.43,Sports,2,Occasional,0,North
107994,CUST1233,2024-07-05,86.0,Electronics,2,Occasional,0,West
107995,CUST2447,2024-11-25,62.55,Clothing,3,High Value,1,North
107996,CUST2071,2023-10-29,81.01,Sports,4,High Value,0,North
107997,CUST2030,2023-02-10,133.72,Electronics,5,High Value,0,North
107998,CUST1647,2023-03-01,61.14,Electronics,3,High Value,0,East
107999,CUST2911,2024-07-15,160.92,Home,4,High Value,0,South
108000,CUST2951,2024-05-24,49.97,Clothing,2,Occasional,0,Central
108001,CUST2483,2023-08-17,43.64,Sports,3,High Value,0,South
108002,CUST1982,2023-05-25,184.75,Sports,3,High Value,0,West
108003,CUST2179,2024-04-13,111.54,Home,2,Occasional,0,East
108004,CUST0233,2022-09-05,163.51,Clothing,2,High Value,0,South
108005,CUST2344,2023-10-20,196.02,Clothing,5,High Value,0,North
108006,CUST1056,2024-01-26,150.43,Sports,3,High Value,0,South
108007,CUST0642,2023-11-29,147.31,Electronics,2,Occasional,0,North
108008,CUST2061,2024-08-13,173.07,Electronics,3,High Value,0,East
108009,CUST1550,2024-03-21,92.57,Sports,3,High Value,0,North
108010,CUST0604,2023-06-23,67.84,Sports,4,High Value,0,Central
108011,CUST1060,2024-07-16,82.77,Home,3,High Value,0,East
108012,CUST0860,2022-01-26,134.22,Sports,2,Occasional,0,Central
108013,CUST2823,2022-12-21,98.13,Clothing,4,High Value,1,Central
108014,CUST0715,2023-01-03,101.48,Sports,1,Occasional,0,North
108015,CUST0904,2022-09-27,163.15,Electronics,2,High Value,0,South
108016,CUST2631,2022-11-26,27.66,Clothing,5,High Value,1,Central
108017,CUST2303,2024-05-27,77.74,Sports,3,High Value,0,West
108018,CUST2777,2024-11-19,151.03,Sports,5,High Value,1,East
108019,CUST2490,2024-11-21,92.92,Electronics,4,High Value,0,West
108020,CUST2272,2024-05-19,137.96,Electronics,2,Occasional,0,East
108021,CUST1213,2024-11-12,111.66,Home,1,Occasional,1,North
108022,CUST1411,2024-10-13,75.92,Sports,9,High Value,0,South
108023,CUST2197,2023-12-20,215.22,Home,4,High Value,1,Central
